SessionID,Cluster,Steps,InitBKT,FinalBKT,GainBKT,TrueGain,Hints,Errors
sim_cluster_1_513_1766738269,Low_Performer,10,0.2,0.17375309123400468,-0.026246908765995336,0.0,0,8
sim_cluster_1_504_1766738263,Low_Performer,10,0.2,0.1988257621897188,-0.0011742378102811979,0.0,0,7
sim_cluster_1_518_1766738277,Low_Performer,10,0.1,0.17143699406615004,0.07143699406615003,0.0,0,8
sim_cluster_1_523_1766738287,Low_Performer,6,0.2,0.9735287411310243,0.7735287411310243,0.0,0,3
sim_cluster_1_525_1766738290,Low_Performer,10,0.2,0.1869490589407687,-0.013050941059231325,0.0,0,8
sim_cluster_1_517_1766738275,Low_Performer,10,0.2,0.2680094194182261,0.06800941941822608,0.0,0,8
sim_cluster_1_512_1766738269,Low_Performer,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_1_521_1766738284,Low_Performer,10,0.2,0.5439814733769045,0.3439814733769045,0.0,1,7
sim_cluster_1_532_1766738296,Low_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_1_519_1766738280,Low_Performer,10,0.1,0.26030261443404346,0.16030261443404345,0.0,1,7
sim_cluster_1_522_1766738287,Low_Performer,10,0.2,0.0,-0.2,0.0,1,7
sim_cluster_1_510_1766738265,Low_Performer,10,0.2,0.0,-0.2,0.0,0,8
sim_cluster_1_515_1766738270,Low_Performer,10,0.2,0.17142966391812006,-0.02857033608187995,0.0,0,9
sim_cluster_1_529_1766738294,Low_Performer,9,0.1,0.9803576476041492,0.8803576476041493,0.0,2,3
sim_cluster_1_527_1766738291,Low_Performer,10,0.1,0.973987083642299,0.873987083642299,0.0,2,4
sim_cluster_1_520_1766738282,Low_Performer,9,0.1,0.9738940664596186,0.8738940664596186,0.0,1,4
sim_cluster_1_539_1766738302,Low_Performer,9,0.2,0.9738769388024571,0.7738769388024571,0.0,1,4
sim_cluster_1_531_1766738295,Low_Performer,10,0.1,0.26659454862402043,0.16659454862402043,0.0,0,8
sim_cluster_1_524_1766738289,Low_Performer,10,0.2,0.0,-0.2,0.0,0,8
sim_cluster_1_530_1766738295,Low_Performer,10,0.2,0.8737823248170806,0.6737823248170807,0.0,1,6
sim_cluster_1_535_1766738301,Low_Performer,10,0.1,0.27819945583763983,0.17819945583763983,0.0,0,6
sim_cluster_1_528_1766738292,Low_Performer,10,0.2,0.1714419044016673,-0.028558095598332722,0.0,0,8
sim_cluster_1_534_1766738297,Low_Performer,10,0.2,0.0,-0.2,0.0,2,6
sim_cluster_1_526_1766738290,Low_Performer,10,0.2,0.2665937471117622,0.06659374711176219,0.0,0,9
sim_cluster_1_533_1766738297,Low_Performer,10,0.2,0.9735223417632896,0.7735223417632895,0.0,0,6
sim_cluster_1_544_1766738305,Low_Performer,10,0.2,0.3277251411809107,0.12772514118091066,0.0,0,7
sim_cluster_1_551_1766738310,Low_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_1_546_1766738307,Low_Performer,7,0.2,0.9735165783240999,0.7735165783240998,0.0,0,4
sim_cluster_1_545_1766738307,Low_Performer,10,0.1,0.178248992842003,0.07824899284200298,0.0,0,6
sim_cluster_1_541_1766738302,Low_Performer,10,0.2,0.26746022106615336,0.06746022106615335,0.0,2,6
sim_cluster_1_549_1766738309,Low_Performer,9,0.1,0.9869055218967893,0.8869055218967893,0.0,1,3
sim_cluster_1_542_1766738303,Low_Performer,8,0.2,0.9718720846665632,0.7718720846665632,0.0,1,4
sim_cluster_1_547_1766738307,Low_Performer,10,0.1,0.0,-0.1,0.0,0,7
sim_cluster_1_540_1766738302,Low_Performer,10,0.2,0.9353761158024785,0.7353761158024785,0.0,1,5
sim_cluster_1_538_1766738302,Low_Performer,10,0.1,0.0,-0.1,0.0,1,6
sim_cluster_1_553_1766738311,Low_Performer,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_1_543_1766738303,Low_Performer,10,0.1,0.0,-0.1,0.0,0,6
sim_cluster_1_554_1766738311,Low_Performer,10,0.1,0.0,-0.1,0.0,0,5
sim_cluster_1_536_1766738301,Low_Performer,10,0.2,0.2515309280234669,0.05153092802346687,0.0,3,6
sim_cluster_1_537_1766738301,Low_Performer,10,0.2,0.26144226730557596,0.06144226730557595,0.0,2,6
sim_cluster_1_563_1766738322,Low_Performer,10,0.2,0.3055817396121994,0.10558173961219941,0.0,2,6
sim_cluster_1_568_1766738327,Low_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_1_564_1766738322,Low_Performer,6,0.2,0.9735287411310243,0.7735287411310243,0.0,0,3
sim_cluster_1_548_1766738309,Low_Performer,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_1_550_1766738310,Low_Performer,9,0.2,0.9718613938734809,0.7718613938734808,0.0,1,5
sim_cluster_1_556_1766738314,Low_Performer,10,0.1,0.17147988006204096,0.07147988006204095,0.0,0,8
sim_cluster_1_555_1766738311,Low_Performer,10,0.1,0.17378971174278743,0.07378971174278742,0.0,1,7
sim_cluster_1_558_1766738316,Low_Performer,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_1_560_1766738320,Low_Performer,10,0.1,0.17142859998559548,0.07142859998559548,0.0,0,9
sim_cluster_1_562_1766738321,Low_Performer,10,0.2,0.17148478988925997,-0.02851521011074004,0.0,0,8
sim_cluster_1_573_1766738334,Low_Performer,10,0.2,0.8877740111543478,0.6877740111543478,0.0,1,5
sim_cluster_1_552_1766738311,Low_Performer,10,0.2,0.17374719095950417,-0.026252809040495845,0.0,0,9
sim_cluster_1_565_1766738323,Low_Performer,10,0.1,0.2666534068959845,0.16665340689598448,0.0,0,7
sim_cluster_1_572_1766738334,Low_Performer,10,0.2,0.17575498521954155,-0.024245014780458457,0.0,0,7
sim_cluster_1_557_1766738316,Low_Performer,10,0.2,0.32679187931005327,0.12679187931005326,0.0,0,8
sim_cluster_1_566_1766738324,Low_Performer,10,0.2,0.1734476453107844,-0.0265523546892156,0.0,2,7
sim_cluster_1_569_1766738331,Low_Performer,10,0.1,0.1740485993563299,0.0740485993563299,0.0,0,7
sim_cluster_1_561_1766738321,Low_Performer,10,0.1,0.36713559493729186,0.2671355949372919,0.0,2,5
sim_cluster_1_580_1766738345,Low_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_1_570_1766738331,Low_Performer,10,0.2,0.9735144868320805,0.7735144868320805,0.0,0,7
sim_cluster_1_559_1766738319,Low_Performer,10,0.2,0.1869490589407687,-0.013050941059231325,0.0,0,8
sim_cluster_1_578_1766738339,Low_Performer,8,0.2,0.9836091207248636,0.7836091207248637,0.0,0,4
sim_cluster_1_575_1766738335,Low_Performer,10,0.2,0.17143559733785982,-0.028564402662140193,0.0,1,8
sim_cluster_1_585_1766738347,Low_Performer,5,0.2,0.9736111528641033,0.7736111528641032,0.0,0,2
sim_cluster_1_577_1766738339,Low_Performer,10,0.1,0.7067845122197561,0.6067845122197562,0.0,1,5
sim_cluster_1_567_1766738325,Low_Performer,10,0.2,0.647647861600926,0.447647861600926,0.0,1,7
sim_cluster_1_587_1766738350,Low_Performer,10,0.2,0.2665937471117622,0.06659374711176219,0.0,0,9
sim_cluster_1_581_1766738346,Low_Performer,10,0.2,0.1869433456281835,-0.013056654371816523,0.0,0,9
sim_cluster_1_576_1766738336,Low_Performer,10,0.1,0.8751002529737947,0.7751002529737947,0.0,0,6
sim_cluster_1_584_1766738346,Low_Performer,10,0.2,0.17147885717404582,-0.028521142825954193,0.0,0,9
sim_cluster_1_571_1766738332,Low_Performer,10,0.1,0.6478874605072409,0.5478874605072409,0.0,1,6
sim_cluster_1_574_1766738335,Low_Performer,10,0.1,0.9735709924926506,0.8735709924926506,0.0,1,5
sim_cluster_1_582_1766738346,Low_Performer,10,0.1,0.17142859998559548,0.07142859998559548,0.0,0,9
sim_cluster_1_588_1766738353,Low_Performer,6,0.2,0.9735287411310243,0.7735287411310243,0.0,0,3
sim_cluster_1_595_1766738359,Low_Performer,6,0.2,0.9837993632703174,0.7837993632703173,0.0,0,2
sim_cluster_1_579_1766738342,Low_Performer,10,0.2,0.27504755572304257,0.07504755572304256,0.0,2,6
sim_cluster_1_586_1766738350,Low_Performer,10,0.1,0.0,-0.1,0.0,0,7
sim_cluster_1_593_1766738356,Low_Performer,10,0.1,0.17152161173863187,0.07152161173863186,0.0,1,7
sim_cluster_1_583_1766738346,Low_Performer,10,0.2,0.1871740159494461,-0.012825984050553907,0.0,1,7
sim_cluster_1_590_1766738354,Low_Performer,10,0.2,0.1869433456281835,-0.013056654371816523,0.0,0,9
sim_cluster_1_589_1766738353,Low_Performer,10,0.1,0.0,-0.1,0.0,0,6
sim_cluster_1_599_1766738364,Low_Performer,10,0.2,0.647647861600926,0.447647861600926,0.0,1,7
sim_cluster_1_598_1766738363,Low_Performer,9,0.2,0.9735145255377455,0.7735145255377456,0.0,0,6
sim_cluster_1_594_1766738356,Low_Performer,10,0.2,0.8735756516711733,0.6735756516711733,0.0,0,7
sim_cluster_1_592_1766738356,Low_Performer,10,0.2,0.5628443531902283,0.3628443531902283,0.0,1,7
sim_cluster_1_591_1766738354,Low_Performer,10,0.1,0.1747649143362302,0.0747649143362302,0.0,2,6
sim_cluster_1_596_1766738363,Low_Performer,10,0.2,0.26911264226947385,0.06911264226947383,0.0,0,7
sim_cluster_1_597_1766738363,Low_Performer,10,0.2,0.17554355066270413,-0.024456449337295877,0.0,0,8
sim_cluster_2_8_1766738389,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_9_1766738389,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_19_1766738389,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_1_1766738389,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_5_1766738389,Average,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_2_6_1766738389,Average,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_2_23_1766738398,Average,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_2_16_1766738389,Average,10,0.2,0.8678015374428514,0.6678015374428514,0.0,1,6
sim_cluster_2_4_1766738389,Average,10,0.1,0.7067845122197561,0.6067845122197562,0.0,1,5
sim_cluster_2_14_1766738389,Average,10,0.1,0.9240601372944262,0.8240601372944262,0.0,2,4
sim_cluster_2_17_1766738389,Average,10,0.1,0.8617537486186768,0.7617537486186768,0.0,2,5
sim_cluster_2_3_1766738389,Average,10,0.1,0.1718464482861176,0.07184644828611758,0.0,0,7
sim_cluster_2_20_1766738395,Average,7,0.2,0.9757760181896917,0.7757760181896918,0.0,0,3
sim_cluster_2_18_1766738389,Average,8,0.2,0.9735147887332672,0.7735147887332672,0.0,0,5
sim_cluster_2_12_1766738389,Average,10,0.2,0.194507552703709,-0.005492447296291003,0.0,2,6
sim_cluster_2_10_1766738389,Average,10,0.2,0.20749730562038496,0.0074973056203849475,0.0,0,7
sim_cluster_2_7_1766738389,Average,10,0.1,0.8842025571562556,0.7842025571562556,0.0,1,5
sim_cluster_2_25_1766738406,Average,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_2_15_1766738389,Average,10,0.2,0.26783862335596664,0.06783862335596663,0.0,1,7
sim_cluster_2_22_1766738395,Average,10,0.2,0.3330635802994226,0.1330635802994226,0.0,0,7
sim_cluster_2_0_1766738389,Average,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_2_28_1766738408,Average,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_2_2_1766738389,Average,10,0.2,0.3672316978305315,0.1672316978305315,0.0,0,7
sim_cluster_2_13_1766738389,Average,10,0.1,0.20118230781858037,0.10118230781858037,0.0,0,6
sim_cluster_2_43_1766738422,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_26_1766738406,Average,10,0.1,0.1884479307875794,0.0884479307875794,0.0,1,6
sim_cluster_2_21_1766738395,Average,10,0.2,0.1900379171913347,-0.009962082808665312,0.0,0,7
sim_cluster_2_41_1766738419,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_11_1766738389,Average,10,0.2,0.8983369227585274,0.6983369227585274,0.0,2,5
sim_cluster_2_30_1766738411,Average,10,0.2,0.9738626034728959,0.7738626034728959,0.0,0,6
sim_cluster_2_40_1766738419,Average,7,0.2,0.9757760181896917,0.7757760181896918,0.0,0,3
sim_cluster_2_32_1766738414,Average,10,0.1,0.0,-0.1,0.0,1,5
sim_cluster_2_31_1766738412,Average,10,0.1,0.9843505747290341,0.8843505747290341,0.0,1,4
sim_cluster_2_47_1766738429,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_33_1766738414,Average,10,0.2,0.18698120960254572,-0.013018790397454294,0.0,0,8
sim_cluster_2_34_1766738415,Average,10,0.2,0.17541648222717834,-0.024583517772821667,0.0,1,7
sim_cluster_2_24_1766738404,Average,10,0.2,0.9704313847676546,0.7704313847676545,0.0,2,5
sim_cluster_2_27_1766738408,Average,10,0.2,0.9831301392204863,0.7831301392204864,0.0,1,5
sim_cluster_2_50_1766738430,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_29_1766738411,Average,10,0.2,0.8735706785338468,0.6735706785338469,0.0,0,8
sim_cluster_2_36_1766738416,Average,10,0.2,0.33800886195096524,0.13800886195096523,0.0,0,6
sim_cluster_2_39_1766738418,Average,10,0.1,0.2764306595925038,0.17643065959250379,0.0,1,6
sim_cluster_2_37_1766738416,Average,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_2_53_1766738434,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_45_1766738426,Average,10,0.2,0.0,-0.2,0.0,0,8
sim_cluster_2_46_1766738426,Average,10,0.1,0.19866044853801956,0.09866044853801956,0.0,0,7
sim_cluster_2_35_1766738415,Average,10,0.2,0.9735223417632896,0.7735223417632895,0.0,0,6
sim_cluster_2_52_1766738432,Average,10,0.1,0.9416838695589616,0.8416838695589616,0.0,1,4
sim_cluster_2_38_1766738418,Average,10,0.1,0.36713559493729186,0.2671355949372919,0.0,2,5
sim_cluster_2_42_1766738421,Average,10,0.2,0.18888759417371448,-0.011112405826285532,0.0,0,7
sim_cluster_2_51_1766738432,Average,8,0.1,0.9735772808454808,0.8735772808454808,0.0,0,4
sim_cluster_2_57_1766738437,Average,7,0.1,0.973463547940598,0.873463547940598,0.0,2,2
sim_cluster_2_54_1766738435,Average,10,0.1,0.26662724883035704,0.16662724883035704,0.0,1,7
sim_cluster_2_48_1766738429,Average,10,0.2,0.9191792188343725,0.7191792188343724,0.0,0,6
sim_cluster_2_56_1766738436,Average,6,0.2,0.9724277120788785,0.7724277120788785,0.0,1,2
sim_cluster_2_67_1766738452,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_44_1766738425,Average,10,0.2,0.25528155423645393,0.05528155423645392,0.0,2,7
sim_cluster_2_59_1766738438,Average,10,0.1,0.0,-0.1,0.0,0,7
sim_cluster_2_49_1766738430,Average,10,0.1,0.8772742372328882,0.7772742372328882,0.0,0,5
sim_cluster_2_70_1766738453,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_55_1766738436,Average,10,0.2,0.3055817396121994,0.10558173961219941,0.0,2,6
sim_cluster_2_60_1766738439,Average,10,0.2,0.0,-0.2,0.0,2,6
sim_cluster_2_65_1766738447,Average,9,0.1,0.975989706956975,0.875989706956975,0.0,0,4
sim_cluster_2_61_1766738441,Average,10,0.2,0.0,-0.2,0.0,0,8
sim_cluster_2_63_1766738444,Average,10,0.2,0.9735664593237658,0.7735664593237659,0.0,0,6
sim_cluster_2_62_1766738443,Average,9,0.2,0.9738639604202245,0.7738639604202244,0.0,0,5
sim_cluster_2_73_1766738458,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_64_1766738444,Average,10,0.2,0.0,-0.2,0.0,0,6
sim_cluster_2_76_1766738460,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_58_1766738437,Average,10,0.1,0.9736149482111689,0.8736149482111689,0.0,0,5
sim_cluster_2_83_1766738465,Average,6,0.2,0.9724277120788785,0.7724277120788785,0.0,1,2
sim_cluster_2_66_1766738449,Average,10,0.2,0.1714419044016673,-0.028558095598332722,0.0,0,8
sim_cluster_2_72_1766738454,Average,10,0.1,0.8834075036781469,0.7834075036781469,0.0,1,5
sim_cluster_2_71_1766738454,Average,10,0.2,0.17422422252086814,-0.025775777479131873,0.0,0,7
sim_cluster_2_80_1766738463,Average,10,0.2,0.26144226730557596,0.06144226730557595,0.0,2,6
sim_cluster_2_68_1766738452,Average,10,0.1,0.0,-0.1,0.0,1,5
sim_cluster_2_69_1766738453,Average,10,0.2,0.0,-0.2,0.0,1,6
sim_cluster_2_75_1766738459,Average,10,0.2,0.0,-0.2,0.0,2,6
sim_cluster_2_78_1766738462,Average,7,0.1,0.9739357315395475,0.8739357315395475,0.0,0,3
sim_cluster_2_86_1766738467,Average,6,0.2,0.9724277120788785,0.7724277120788785,0.0,1,2
sim_cluster_2_81_1766738465,Average,7,0.2,0.9735165783240999,0.7735165783240998,0.0,0,4
sim_cluster_2_77_1766738460,Average,10,0.2,0.8762180964183302,0.6762180964183302,0.0,0,6
sim_cluster_2_74_1766738459,Average,9,0.1,0.9741829556158952,0.8741829556158952,0.0,0,4
sim_cluster_2_87_1766738471,Average,8,0.2,0.9832873975181411,0.7832873975181411,0.0,1,3
sim_cluster_2_84_1766738465,Average,10,0.1,0.1884479307875794,0.0884479307875794,0.0,1,6
sim_cluster_2_85_1766738466,Average,10,0.2,0.5765851520777918,0.3765851520777918,0.0,1,6
sim_cluster_2_93_1766738476,Average,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_2_95_1766738478,Average,10,0.1,0.33756293451847336,0.23756293451847335,0.0,2,5
sim_cluster_2_79_1766738462,Average,10,0.2,0.185809335394269,-0.014190664605731013,0.0,1,8
sim_cluster_2_96_1766738478,Average,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_2_88_1766738472,Average,10,0.2,0.18698120960254572,-0.013018790397454294,0.0,0,8
sim_cluster_2_92_1766738476,Average,7,0.1,0.9879462402704277,0.8879462402704277,0.0,0,2
sim_cluster_2_89_1766738474,Average,10,0.2,0.0,-0.2,0.0,1,6
sim_cluster_2_82_1766738465,Average,10,0.1,0.1715121158332587,0.0715121158332587,0.0,1,7
sim_cluster_2_91_1766738475,Average,10,0.2,0.17554355066270413,-0.024456449337295877,0.0,0,8
sim_cluster_2_102_1766738486,Average,9,0.2,0.9772303122092894,0.7772303122092894,0.0,0,4
sim_cluster_2_97_1766738478,Average,9,0.1,0.9819166865234195,0.8819166865234195,0.0,2,3
sim_cluster_2_94_1766738477,Average,10,0.2,0.32266005613928744,0.12266005613928743,0.0,1,7
sim_cluster_2_100_1766738485,Average,10,0.1,0.8617537486186768,0.7617537486186768,0.0,2,5
sim_cluster_2_99_1766738482,Average,8,0.2,0.9735147887332672,0.7735147887332672,0.0,0,5
sim_cluster_2_101_1766738486,Average,10,0.2,0.18740526570374624,-0.012594734296253768,0.0,0,7
sim_cluster_2_90_1766738475,Average,10,0.1,0.5439279207057971,0.4439279207057971,0.0,1,7
sim_cluster_2_105_1766738491,Average,10,0.1,0.17558001263522832,0.07558001263522832,0.0,0,7
sim_cluster_2_98_1766738479,Average,10,0.2,0.0,-0.2,0.0,3,5
sim_cluster_2_103_1766738488,Average,7,0.2,0.9735165783240999,0.7735165783240998,0.0,0,4
sim_cluster_2_106_1766738492,Average,10,0.1,0.2764306595925038,0.17643065959250379,0.0,1,6
sim_cluster_2_104_1766738489,Average,10,0.2,0.874890801257127,0.6748908012571271,0.0,1,6
sim_cluster_2_112_1766738498,Average,7,0.2,0.9735165783240999,0.7735165783240998,0.0,0,4
sim_cluster_2_111_1766738497,Average,8,0.1,0.9758975731464927,0.8758975731464927,0.0,1,3
sim_cluster_2_109_1766738496,Average,10,0.1,0.178248992842003,0.07824899284200298,0.0,0,6
sim_cluster_2_110_1766738496,Average,9,0.2,0.9836054910271095,0.7836054910271095,0.0,0,5
sim_cluster_2_113_1766738498,Average,10,0.2,0.975712864598606,0.775712864598606,0.0,0,6
sim_cluster_2_118_1766738506,Average,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_2_108_1766738494,Average,9,0.2,0.9718613938734809,0.7718613938734808,0.0,1,5
sim_cluster_2_115_1766738501,Average,10,0.1,0.7067845122197561,0.6067845122197562,0.0,1,5
sim_cluster_2_107_1766738493,Average,10,0.2,0.0,-0.2,0.0,0,8
sim_cluster_2_129_1766738517,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_114_1766738499,Average,10,0.2,0.19230417089785679,-0.007695829102143226,0.0,2,6
sim_cluster_2_133_1766738521,Average,5,0.2,0.9736111528641033,0.7736111528641032,0.0,0,2
sim_cluster_2_120_1766738507,Average,10,0.2,0.0,-0.2,0.0,1,7
sim_cluster_2_127_1766738516,Average,8,0.2,0.9738731839268588,0.7738731839268589,0.0,0,4
sim_cluster_2_123_1766738508,Average,10,0.2,0.889599297199747,0.6895992971997469,0.0,0,6
sim_cluster_2_125_1766738514,Average,9,0.2,0.9735145255377455,0.7735145255377456,0.0,0,6
sim_cluster_2_121_1766738507,Average,10,0.1,0.0,-0.1,0.0,0,8
sim_cluster_2_116_1766738504,Average,10,0.2,0.8678015374428514,0.6678015374428514,0.0,1,6
sim_cluster_2_119_1766738507,Average,10,0.1,0.8751002529737947,0.7751002529737947,0.0,0,6
sim_cluster_2_122_1766738507,Average,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_2_124_1766738509,Average,10,0.1,0.1747649143362302,0.0747649143362302,0.0,2,6
sim_cluster_2_117_1766738506,Average,10,0.1,0.5603759219773157,0.4603759219773157,0.0,2,5
sim_cluster_2_130_1766738518,Average,10,0.1,0.1715121158332587,0.0715121158332587,0.0,1,7
sim_cluster_2_126_1766738515,Average,10,0.1,0.2688723993013652,0.1688723993013652,0.0,1,6
sim_cluster_2_128_1766738517,Average,10,0.1,0.8735715359992303,0.7735715359992303,0.0,0,7
sim_cluster_2_138_1766738530,Average,6,0.2,0.9724277120788785,0.7724277120788785,0.0,1,2
sim_cluster_2_146_1766738536,Average,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_2_143_1766738533,Average,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_2_149_1766738538,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_132_1766738519,Average,10,0.2,0.5307174575362416,0.33071745753624154,0.0,2,7
sim_cluster_2_136_1766738523,Average,10,0.2,0.1977744111276998,-0.002225588872300205,0.0,1,7
sim_cluster_2_150_1766738539,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_147_1766738538,Average,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_2_142_1766738532,Average,7,0.1,0.9739357315395475,0.8739357315395475,0.0,0,3
sim_cluster_2_140_1766738530,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_145_1766738533,Average,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_2_134_1766738521,Average,10,0.2,0.26027326164804365,0.06027326164804364,0.0,1,8
sim_cluster_2_135_1766738523,Average,10,0.1,0.0,-0.1,0.0,0,6
sim_cluster_2_144_1766738533,Average,10,0.2,0.5331712982618155,0.3331712982618155,0.0,2,6
sim_cluster_2_131_1766738518,Average,10,0.1,0.0,-0.1,0.0,2,5
sim_cluster_2_139_1766738530,Average,10,0.1,0.8759696144908592,0.7759696144908592,0.0,1,5
sim_cluster_2_148_1766738538,Average,10,0.1,0.975753804691357,0.875753804691357,0.0,0,5
sim_cluster_2_156_1766738545,Average,6,0.2,0.9724277120788785,0.7724277120788785,0.0,1,2
sim_cluster_2_141_1766738532,Average,10,0.2,0.0,-0.2,0.0,0,6
sim_cluster_2_137_1766738529,Average,10,0.2,0.17554355066270413,-0.024456449337295877,0.0,0,8
sim_cluster_2_158_1766738546,Average,10,0.2,0.5439814733769045,0.3439814733769045,0.0,1,7
sim_cluster_2_159_1766738549,Average,8,0.1,0.9735772808454808,0.8735772808454808,0.0,0,4
sim_cluster_2_152_1766738542,Average,10,0.2,0.27719190576031405,0.07719190576031404,0.0,0,7
sim_cluster_2_151_1766738539,Average,10,0.2,0.1740120017940558,-0.02598799820594422,0.0,0,8
sim_cluster_2_166_1766738555,Average,5,0.2,0.9736111528641033,0.7736111528641032,0.0,0,2
sim_cluster_2_161_1766738549,Average,10,0.1,0.19130287783713637,0.09130287783713636,0.0,0,6
sim_cluster_2_160_1766738549,Average,6,0.2,0.9735287411310243,0.7735287411310243,0.0,0,3
sim_cluster_2_165_1766738555,Average,6,0.2,0.9735287411310243,0.7735287411310243,0.0,0,3
sim_cluster_2_153_1766738543,Average,10,0.1,0.19621468297198225,0.09621468297198224,0.0,1,6
sim_cluster_2_167_1766738557,Average,10,0.1,0.0,-0.1,0.0,0,6
sim_cluster_2_164_1766738553,Average,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_2_157_1766738546,Average,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_2_154_1766738544,Average,8,0.2,0.9832873975181411,0.7832873975181411,0.0,1,3
sim_cluster_2_168_1766738559,Average,10,0.1,0.0,-0.1,0.0,0,5
sim_cluster_2_162_1766738552,Average,10,0.2,0.18888759417371448,-0.011112405826285532,0.0,0,7
sim_cluster_2_176_1766738570,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_155_1766738544,Average,10,0.1,0.0,-0.1,0.0,1,5
sim_cluster_2_178_1766738571,Average,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_2_174_1766738566,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_163_1766738553,Average,10,0.1,0.8904402119118303,0.7904402119118303,0.0,0,5
sim_cluster_2_169_1766738562,Average,10,0.1,0.0,-0.1,0.0,0,6
sim_cluster_2_173_1766738566,Average,6,0.2,0.9735287411310243,0.7735287411310243,0.0,0,3
sim_cluster_2_186_1766738577,Average,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_2_170_1766738563,Average,6,0.2,0.9735287411310243,0.7735287411310243,0.0,0,3
sim_cluster_2_187_1766738578,Average,5,0.2,0.9736111528641033,0.7736111528641032,0.0,0,2
sim_cluster_2_189_1766738579,Average,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_2_177_1766738570,Average,10,0.1,0.1714306869275862,0.0714306869275862,0.0,0,8
sim_cluster_2_175_1766738568,Average,10,0.1,0.0,-0.1,0.0,0,8
sim_cluster_2_179_1766738574,Average,7,0.2,0.9836337601104665,0.7836337601104666,0.0,0,3
sim_cluster_2_180_1766738574,Average,10,0.1,0.0,-0.1,0.0,0,7
sim_cluster_2_184_1766738575,Average,6,0.2,0.9724277120788785,0.7724277120788785,0.0,1,2
sim_cluster_2_192_1766738584,Average,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_2_171_1766738563,Average,10,0.2,0.0,-0.2,0.0,1,6
sim_cluster_2_188_1766738578,Average,8,0.2,0.975722000358608,0.775722000358608,0.0,0,4
